Number of Execution of the reference run per location and per task 
With the aggregation by task for each location, and the total of the execution ref
IndexLoc   IndexTask  #ExecRef  
65         TotalExcRef 30720     
66         0          1536      
66         1          1536      
66         2          1536      
66         3          1536      
66         4          1536      
66         5          1536      
66         6          1536      
66         7          1536      
66         8          1536      
66         9          1536      
66         10         1536      
66         11         1536      
66         12         1536      
66         13         1536      
66         14         1536      
66         15         1536      
66         16         1536      
66         17         1536      
66         18         1536      
66         19         1536      
66         TotalExcRef 30720     
67         0          1536      
67         1          1536      
67         2          1536      
67         3          1536      
67         4          1536      
67         5          1536      
67         6          1536      
67         7          1536      
67         8          1536      
67         9          1536      
67         10         1536      
67         11         1536      
67         12         1536      
67         13         1536      
67         14         1536      
67         15         1536      
67         16         1536      
67         17         1536      
67         18         1536      
67         19         1536      
67         TotalExcRef 30720     
68         0          1536      
68         1          1536      
68         2          1536      
68         3          1536      
68         4          1536      
68         5          1536      
68         6          1536      
68         7          1536      
68         8          1536      
68         9          1536      
68         10         1536      
68         11         1536      
68         12         1536      
68         13         1536      
68         14         1536      
68         15         1536      
68         16         1536      
68         17         1536      
68         18         1536      
68         19         1536      
68         TotalExcRef 30720     
69         0          1536      
69         1          1536      
69         2          1536      
69         3          1536      
69         4          1536      
69         5          1536      
69         6          1536      
69         7          1536      
69         8          1536      
69         9          1536      
69         10         1536      
69         11         1536      
69         12         1536      
69         13         1536      
69         14         1536      
69         15         1536      
69         16         1536      
69         17         1536      
69         18         1536      
69         19         1536      
69         TotalExcRef 30720     
70         0          1536      
70         1          1536      
70         2          1536      
70         3          1536      
70         4          1536      
70         5          1536      
70         6          1536      
70         7          1536      
70         8          1536      
70         9          1536      
70         10         1536      
70         11         1536      
70         12         1536      
70         13         1536      
70         14         1536      
70         15         1536      
70         16         1536      
70         17         1536      
70         18         1536      
70         19         1536      
70         TotalExcRef 30720     
71         0          1536      
71         1          1536      
71         2          1536      
71         3          1536      
71         4          1536      
71         5          1536      
71         6          1536      
71         7          1536      
71         8          1536      
71         9          1536      
71         10         1536      
71         11         1536      
71         12         1536      
71         13         1536      
71         14         1536      
71         15         1536      
71         16         1536      
71         17         1536      
71         18         1536      
71         19         1536      
71         TotalExcRef 30720     
72         0          1536      
72         1          1536      
72         2          1536      
72         3          1536      
72         4          1536      
72         5          1536      
72         6          1536      
72         7          1536      
72         8          1536      
72         9          1536      
72         10         1536      
72         11         1536      
72         12         1536      
72         13         1536      
72         14         1536      
72         15         1536      
72         16         1536      
